Class Index,Title,Description
8,análisis molecular de variación de polimorfismos str autosómicos y de cromosoma «y» en grupos étnicos de ecuador,"la genética forense es una de las ramas de la biomedicina que ha mostrado un vertiginoso desarrollo científico. a raíz de este crecimiento, numerosas organizaciones internacionales oficiales han adoptado sistemas de análisis de adn que pudieran ser transferidos y equiparados en distintos países, para favorecer el intercambio de información científica, técnica y pericial, sobre todo en la resolución de caso judiciales como estudios de paternidad y de criminalística forense. dicho trabajo no podría ser ejecutado sin contar con bases de datos poblacionales amplias y adecuadamente estudiadas. en este trabajo se analizaró un total de 1438 muestras de 4 grupos étnicos de ecuador, entre ellos mestizos, amerindios kichwas, amerindios waorani y negros afroamericanos; se analizó por técnicas manuales y electroforesis capilar 20 microsatélites autonómicos d3s1358, humfga, d21s11, penta e, penta d, humvwa, d8s1179, d7s820, d13s317, d5s818, d16s539, humth01, humcsf1po, humtpox, humf13a01, humf13b, humlpl, humhprtb, humfes/fps y amelogenina; se analizaron también por electroforesis capilar 12 microsatélites del cromosoma y como dys19, dys385 a/b, dys 389i, dys389ii, dys390, dys391, dys392, dys392, dys393, dys437, dys438 y dys439. todos los grupos étnicos analizados mostraron estar en equilibrio de hardy-weinberg para todos los strs autosómicos analizados. la utilización en forma conjunta de 15 strs autosómicos (en formato multiplex) ha demostrado poseer una elevada variabilidad y ofrece un poder de discriminación (pd) conjunto superior a 0,99999999 y de poder de exclusión a priori (mec) siempre por encima de 0,99999925, la probabilidad de matching combinado encontrado es de 1 en 1.27 x 1017 para mestizos. se ha confirmado y cuantificado que mestizos y afroecuatorianos son poblaciones trihíbridas, con proporciones variables de contribución de amerindios, europeos y africanos. como se observa a partir de cromosoma «y», la contribución de los varones europeos (claramente los españoles en el caso de los mestizos) fue mucho mayor que cuando las estimaciones de mezcla se calcularon a partir de los strs autosómicos. se ha confirmado y cuantificado con los marcadores strs autosómicos que mestizos y afroecuatorianos son poblaciones trihíbridas. los mestizos contienen ~73% de cromosomas autosómicos de origen amerindio, un ~19% europeo putativo y ~8% origen africano. los afroecuatorianos se pueden estimar en el ~57% africanos, ~28% europeos y ~15% nativos americanos. en mestizos, amerindios kichwas y negros afroamericanos, la diversidad haplotípica del cromosoma «y» es alta y bastante próxima a uno; se debe observar que este parámetro, en los sistemas haploides como adn mitocondial y el cromosoma «y», es numéricamente idéntico a los parámetros forenses de información a priori como el poder de discriminación o el poder de exclusión en los casos de paternidad. se confirma que los mestizos tienen una corta distancia genética con los españoles y con las poblaciones caucasoides de la península ibérica, mientras que los kichwas claramente nativos del nuevo continente se aproximan a la mayoría de poblaciones urbanas de centroamérica y del área andina, en aquellos sitios donde existe una clara presencia indígena. siete haplotipos diferentes fueron compartidos entre kichwas y mestizos, uno entre mestizos y afroecuatorianos y uno entre kichwas, afroecuatorianos y mestizos. este último resulta ser el haplotipo más frecuente en los europeos y, particularmente, en los españoles. el número total de haplotipos diferentes es 276 en toda la muestra analizada. los mestizos muestran una distancia corta a los kickwas, pero su distancia a los españoles es claramente más corta que entre los kichwas y los españoles. también es este el caso para su respectiva distancia a los guineanos. esto es consistente con un triple origen genético para los mestizo: amerindios, europeos y africanos, como se demuestra por los strs en el cromosoma «y» . los afroecuatorianos son los más próximos a los guineanos pero están más próximos a los kichwas y a los españoles que lo que lo están los guineanos. con diferentes proporciones de mezcla, el modelo de triple origen propuesto para los mestizos también aplica a los afroecuatorianos. la herencia haplotípica y la gran posibilidad de combinaciones que ofrecen estos marcadores advierte de la posible existencia de composiciones alélicas todavía sin analizar, y de aquellas en las que se desconoce la frecuencia real. la colaboración de todos los laboratorios forenses permitirá seguir ampliando la base de datos para el cromosoma y, de este modo se podrá aumentar la precisión estadística a la hora de interpretar los resultados de la investigación de la individualidad biológica en la rutina forense. los datos obtenidos son de enorma valor antropológico y permitirán trazar mejor la historia de ecuador en busca de los orígnes de los actuales pobladores del nuevo mundo."
8,la contabilidad en la interacción empresa-medio ambiente. su contribución a la gestión medioambiental,"el objetivo de la tesis es investigar las funciones y contribuciones de los contables en la protección del medio ambiente en el ámbito de la gestión empresarial. en la 1ª parte analizamos la relación economía-medio ambiente. la 2ª parte ofrece una visión más pragmática de las funciones específicas de la contabilidad en la consideración del medio ambiente en la gestión, proponiendo algunas técnicas o herramientas de gestión. finalmente en la 3ª parte, se realiza un estudio empírico a empresas de los sectores químico y petrolífero, para contrastar la aplicación de lo anterior. como conclusión general, podemos señalar que el papel desempeñado por la contabilidad en la gestión medioambiental de las empresas es bastante reducido. los contables deben asumir un papel activo aprovechando sus conocimientos de la gestión económico-financiera y desempeñar funciones como diseñar y aplicar de sistemas y técnicas de control, elaborar, presentar y analizar información para la gestión medioambiental. the objective of this research is to investigate possible roles and contributions of the accountants in the protection of the environment in the field of business management. in part 1 we analyze the relationship economy-environment. in part 2 provides a more pragmatic view of the specific functions of accounting in consideration of the environment in the management, offering some technical or management tools. finally the 3rd part, we carry out an empirical study to companies in the chemical and petroleum sector, to discuss the practical implementation proposals made at previous parties. as a conclusion, we note that the role played by accounting in the environmental management of enterprises is fairly low. accountants must assume a more active role using their economic and financial management experience. its main functions: the design and implementation of systems and control techniques, and in the preparation, presentation and analysis of information for the environmental management system. "
3,complex systems: nonlinearity and structural complexity in spatially extended and discrete systems,"resumen esta tesis doctoral aborda el estudio de sistemas de muchos elementos (sistemas discretos) interactuantes. la fenomenología presente en estos sistemas esta dada por la presencia de dos ingredientes fundamentales: (i) complejidad dinámica: las ecuaciones del movimiento que rigen la evolución de los constituyentes son no lineales de manera que raramente podremos encontrar soluciones analíticas. en el espacio de fases de estos sistemas pueden coexistir diferentes tipos de trayectorias dinámicas (multiestabilidad) y su topología puede variar enormemente dependiendo de dos parámetros usados en las ecuaciones. la conjunción de dinámica no lineal y sistemas de muchos grados de libertad (como los que aquí se estudian) da lugar a propiedades emergentes como la existencia de soluciones localizadas en el espacio, sincronización, caos espacio-temporal, formación de patrones, etc... (ii) complejidad estructural: se refiere a la existencia de un alto grado de aleatoriedad en el patrón de las interacciones entre los componentes. en la mayoría de los sistemas estudiados esta aleatoriedad se presenta de forma que la descripción de la influencia del entorno sobre un único elemento del sistema no puede describirse mediante una aproximación de campo medio. el estudio de estos dos ingredientes en sistemas extendidos se realizará de forma separada (partes i y ii de esta tesis) y conjunta (parte iii). si bien en los dos primeros casos la fenomenología introducida por cada fuente de complejidad viene siendo objeto de amplios estudios independientes a lo largo de los últimos años, la conjunción de ambas da lugar a un campo abierto y enormemente prometedor, donde la interdisciplinariedad concerniente a los campos de aplicación implica un amplio esfuerzo de diversas comunidades científicas. en particular, este es el caso del estudio de la dinámica en sistemas biológicos cuyo análisis es difícil de abordar con técnicas exclusivas de la bioquímica, la física estadística o la física matemática. en definitiva, el objetivo marcado en esta tesis es estudiar por separado dos fuentes de complejidad inherentes a muchos sistemas de interés para, finalmente, estar en disposición de atacar con nuevas perspectivas problemas relevantes para la física de procesos celulares, la neurociencia, dinámica evolutiva, etc... "
7,la encrucijada de la violencia política armada en la segunda mitad del siglo xx en colombia y españa: eln y eta,"la investigación analiza las condiciones que permitieron el surgimiento y consolidación de la violencia política armada en colombia y españa durante la segunda mitad del siglo xx, preguntándonos: ¿qué contextos sociales y condiciones discursivo-simbólicas hicieron posible que un determinado grupo social generase unas prácticas sociales ligadas a la violencia política armada? para ello utilizamos el estudio comparado de dos organizaciones armadas, el ejército de liberación nacional (eln) y euskadi ta askatasuna (eta) para investigar este fenómeno social. defendemos la tesis de que en el nacimiento del eln y eta incidieron tanto factores internos como externos, pero fueron los factores externos o el ambiente internacional determinantes para que unos sectores minoritarios de la población de estos países, tomasen conciencia de sus posibilidades para la toma del poder por la vía de la lucha armada; y se sirvieron del marxismo para hacerlo confluir con una larga tradición de lucha de las gentes de estos territorios. "
5,análisis molecular de variación de polimorfismos str autosómicos y de cromosoma «y» en grupos étnicos de ecuador,"la genética forense es una de las ramas de la biomedicina que ha mostrado un vertiginoso desarrollo científico. a raíz de este crecimiento, numerosas organizaciones internacionales oficiales han adoptado sistemas de análisis de adn que pudieran ser transferidos y equiparados en distintos países, para favorecer el intercambio de información científica, técnica y pericial, sobre todo en la resolución de caso judiciales como estudios de paternidad y de criminalística forense. dicho trabajo no podría ser ejecutado sin contar con bases de datos poblacionales amplias y adecuadamente estudiadas. en este trabajo se analizaró un total de 1438 muestras de 4 grupos étnicos de ecuador, entre ellos mestizos, amerindios kichwas, amerindios waorani y negros afroamericanos; se analizó por técnicas manuales y electroforesis capilar 20 microsatélites autonómicos d3s1358, humfga, d21s11, penta e, penta d, humvwa, d8s1179, d7s820, d13s317, d5s818, d16s539, humth01, humcsf1po, humtpox, humf13a01, humf13b, humlpl, humhprtb, humfes/fps y amelogenina; se analizaron también por electroforesis capilar 12 microsatélites del cromosoma y como dys19, dys385 a/b, dys 389i, dys389ii, dys390, dys391, dys392, dys392, dys393, dys437, dys438 y dys439. todos los grupos étnicos analizados mostraron estar en equilibrio de hardy-weinberg para todos los strs autosómicos analizados. la utilización en forma conjunta de 15 strs autosómicos (en formato multiplex) ha demostrado poseer una elevada variabilidad y ofrece un poder de discriminación (pd) conjunto superior a 0,99999999 y de poder de exclusión a priori (mec) siempre por encima de 0,99999925, la probabilidad de matching combinado encontrado es de 1 en 1.27 x 1017 para mestizos. se ha confirmado y cuantificado que mestizos y afroecuatorianos son poblaciones trihíbridas, con proporciones variables de contribución de amerindios, europeos y africanos. como se observa a partir de cromosoma «y», la contribución de los varones europeos (claramente los españoles en el caso de los mestizos) fue mucho mayor que cuando las estimaciones de mezcla se calcularon a partir de los strs autosómicos. se ha confirmado y cuantificado con los marcadores strs autosómicos que mestizos y afroecuatorianos son poblaciones trihíbridas. los mestizos contienen ~73% de cromosomas autosómicos de origen amerindio, un ~19% europeo putativo y ~8% origen africano. los afroecuatorianos se pueden estimar en el ~57% africanos, ~28% europeos y ~15% nativos americanos. en mestizos, amerindios kichwas y negros afroamericanos, la diversidad haplotípica del cromosoma «y» es alta y bastante próxima a uno; se debe observar que este parámetro, en los sistemas haploides como adn mitocondial y el cromosoma «y», es numéricamente idéntico a los parámetros forenses de información a priori como el poder de discriminación o el poder de exclusión en los casos de paternidad. se confirma que los mestizos tienen una corta distancia genética con los españoles y con las poblaciones caucasoides de la península ibérica, mientras que los kichwas claramente nativos del nuevo continente se aproximan a la mayoría de poblaciones urbanas de centroamérica y del área andina, en aquellos sitios donde existe una clara presencia indígena. siete haplotipos diferentes fueron compartidos entre kichwas y mestizos, uno entre mestizos y afroecuatorianos y uno entre kichwas, afroecuatorianos y mestizos. este último resulta ser el haplotipo más frecuente en los europeos y, particularmente, en los españoles. el número total de haplotipos diferentes es 276 en toda la muestra analizada. los mestizos muestran una distancia corta a los kickwas, pero su distancia a los españoles es claramente más corta que entre los kichwas y los españoles. también es este el caso para su respectiva distancia a los guineanos. esto es consistente con un triple origen genético para los mestizo: amerindios, europeos y africanos, como se demuestra por los strs en el cromosoma «y» . los afroecuatorianos son los más próximos a los guineanos pero están más próximos a los kichwas y a los españoles que lo que lo están los guineanos. con diferentes proporciones de mezcla, el modelo de triple origen propuesto para los mestizos también aplica a los afroecuatorianos. la herencia haplotípica y la gran posibilidad de combinaciones que ofrecen estos marcadores advierte de la posible existencia de composiciones alélicas todavía sin analizar, y de aquellas en las que se desconoce la frecuencia real. la colaboración de todos los laboratorios forenses permitirá seguir ampliando la base de datos para el cromosoma y, de este modo se podrá aumentar la precisión estadística a la hora de interpretar los resultados de la investigación de la individualidad biológica en la rutina forense. los datos obtenidos son de enorma valor antropológico y permitirán trazar mejor la historia de ecuador en busca de los orígnes de los actuales pobladores del nuevo mundo."
4,los elementos configuradores del concepto de asociación en derecho español,"con los escasos datos que proporciona el derecho positivo vigente hasta 1998, las aportaciones de doctrina y jurisprudencia, y la observación del tratamiento que recibe esta figura en derecho comparado, se puede realizar un estudio de los elementos que configuran el concepto de asociación en el derecho español, desde una perspectiva que a su vez atienda a la esencia del fenómeno jurídico de la asociación, y a las líneas propuestas por la doctrina y el propio legislador de lege ferenda. ello permitirá deslindar la asociación de figuras afines que aparecen en nuestro sistema y acercarse a muchas cuestiones suscitadas por su regulación jurídica, que en la mayoría de los casos, carecen de respuesta legal adecuada. por otra parte, la vida se ha ido adelantando a la norma (en este caso a la reforma de la norma) y ha ido marcando un camino que a buen seguro, el legislador hará suyo."
2,estudio teórico y experimental de láseres de fibra óptica de sílice dopada con erbio,"en esta tesis doctoral se desarrollan, estudian y comparan varios modelos teóricos aplicados a láseres de fibra óptica de sílice dopada con erbio. este trabajo teórico permite obtener un nuevo modelo más evolucionado que explica correctamente el comportamiento de este tipo de dispositivos y deriva ecuaciones analíticas que permiten la caracterización, el diseño y la optimización de láseres de fibra óptica dopada con erbio con cavidad lineal. además, para verificar la adecuación del nuevo modelo, se construyen y estudian experimentalmente un amplio conjunto de cavidades láser, combinando diferentes tipos de espejos (redes de bragg, multicapas, acopladores, etc) y bombeando tanto en 1480 nm como en 980 nm. en total, 80 configuraciones láser distintas que permiten una comparación teoría-experiencia muy amplia y con las que encontramos un buen acuerdo. finalmente, se adapta este estudio a cavidades láser en anillo. several theoretical models for erbium-doped optical fibre lasers have been developed, analysed and compared. this theoretical treatment allows obtaining a new model that explains correctly the behaviour of these lasers and that allows deducing analytical equations in order to characterise, design and optimising linear-cavity fibre lasers. moreover, a wide set of cavities have been experimentally studied by combining different kinds of mirrors (bragg gratings, coatings, fibre couplers, etc) and by pumping at 1480 nm as well as at 980 nm. thus, a set of 80 different configurations has been measured. this huge work has provided an extensive comparison between theory and experiment, finding a good agreement. finally, this study has been adapted to ring-cavity lasers. "
1,melatonina y metabolitos derivados del triptófano como protectores de la fluidez de membranas plasmáticas de hepatocitos frente al estrés oxidativo,"en la literatura científica se ha descrito que algunas indolaminas y ß-carbolinas sintetizadas en la glándula pineal poseen propiedades antioxidantes. en la presente investigación se evaluaron la capacidad antioxidante y protectora de la fluidez de membrana (fm) plasmática, del aminoácido triptófano y 9 de sus metabolitos pineales, frente al daño por radicales libres en un modelo oxidativo, basado en la reacción de fenton, constituido por tricloruro de hierro y ácido ascórbico. las membranas se aislaron por centrifugación diferencial a partir de tejido hepático de ratas. el daño oxidativo fue medido utilizando un indicador funcional, fm, e indicadores bioquímicos de lesión a lípidos, malonildialdehido y 4-hidroxialquenales (mda+4-hda), y a proteínas, restos carbonilo (rc). mediante un estudio cinético determinamos el tiempo de exposición de las membranas al sistema oxidativo. la fm se determinó por espectroscopía de fluorescencia, utlizando tma-dph como marcador. la peroxidación lipídica se valoró por las concentraciones de mda+4-hda y el daño a proteínas por los rc. el análisis estadístico incluyó un estudio descriptivo, media ± error estándar, un test de normalidad y el test t-student con p = 0,05; gráficamente determinamos porcentajes de inhibición del daño oxidativo para cada molécula y, para comparar sus potencias antioxidantes, calculamos la ic50 (concentración que inhibió al 50% el efecto del daño). los resultados muestran que el ataque oxidativo, redujo la fm e incrementó las concentraciones de mda+4-hda y de rc. protegen del daño oxidativo las ß-carbolinas, pinolina y triptolina, y las indolaminas, n-acetilserotonina, 5-hidróxitriptófano y melatonina. destacamos la importancia de los grupos hidroxilo, metoxi y n-acetilo, para dotar o potenciar la eficacia antioxidante de la molécula al aumentar su capacidad de transferencia electrónica y solubilidad en medios lipídico y acuoso. el presente estudio contribuye al conocimiento de las propiedades moleculares antioxidantes in vitro de un amplio grupo de metabolitos pineales del triptófano y anuncia la investigación in vivo para plantear posibles usos terapéuticos. "
9,estudio teórico y experimental de láseres de fibra óptica de sílice dopada con erbio,"en esta tesis doctoral se desarrollan, estudian y comparan varios modelos teóricos aplicados a láseres de fibra óptica de sílice dopada con erbio. este trabajo teórico permite obtener un nuevo modelo más evolucionado que explica correctamente el comportamiento de este tipo de dispositivos y deriva ecuaciones analíticas que permiten la caracterización, el diseño y la optimización de láseres de fibra óptica dopada con erbio con cavidad lineal. además, para verificar la adecuación del nuevo modelo, se construyen y estudian experimentalmente un amplio conjunto de cavidades láser, combinando diferentes tipos de espejos (redes de bragg, multicapas, acopladores, etc) y bombeando tanto en 1480 nm como en 980 nm. en total, 80 configuraciones láser distintas que permiten una comparación teoría-experiencia muy amplia y con las que encontramos un buen acuerdo. finalmente, se adapta este estudio a cavidades láser en anillo. several theoretical models for erbium-doped optical fibre lasers have been developed, analysed and compared. this theoretical treatment allows obtaining a new model that explains correctly the behaviour of these lasers and that allows deducing analytical equations in order to characterise, design and optimising linear-cavity fibre lasers. moreover, a wide set of cavities have been experimentally studied by combining different kinds of mirrors (bragg gratings, coatings, fibre couplers, etc) and by pumping at 1480 nm as well as at 980 nm. thus, a set of 80 different configurations has been measured. this huge work has provided an extensive comparison between theory and experiment, finding a good agreement. finally, this study has been adapted to ring-cavity lasers. "
10,computational gas dynamics with the lattice boltzmann method: preconditioning and boundary conditions,"la ecuación de lattice boltzmann (lb) es un método de fluidodinámica computacional (cfd) basado en la teoría cinética de gases que aproxima la solución de las ecuaciones de navier-stokes incompresibles en el límite de números de mach y de knudsen bajos. el creciente interés por este método proviene de las mejoras que introduce respecto a las técnicas clásicas de cfd, debido a su alto rendimiento computacional y a la posibilidad de incorporar modelos físicos a un nivel más fundamental debido a su origen cinético. el trabajo de esta tesis se centra en el desarrollo de nuevas aproximaciones a dos aspectos numéricos: (i) condiciones de contorno, incluyendo la modificación de condiciones de contorno existentes para el tratamiento de la interacción entre contornos y ondas de presión, y la extensión necesaria para incluir condiciones de contorno relacionadas con gradientes de variables macroscópicas; y (ii) precondicionamiento, derivando métodos de lattice boltzmann equivalentes a precondicionadores temporales de las ecuaciones de navier-stokes, y analizando las mejoras obtenidas. se espera que estas propuestas ayuden a la generalización del uso de los métodos de lattice boltzmann como una técnica estándar de cfd."
5,melatonina como protector frente a los radicales libres en la hepatotoxicidad por ácidos biliares,"en esta investigación se han utilizado homogeneizados y membranas aisladas de hepatocitos obtenidas de ratas macho sprague-dawley, en las que se valoró el daño oxidativo producido por los ácidos biliares en los lípidos y proteínas en ausencia o presencia de fecl3 y ácido ascórbico. el daño oxidativo a los lípidos se estudió mediante la cuantificación de las concentraciones de malonaldehído y 4-hidroxialquenales (mda+4-hda), uno de los productos finales de la reacción de peroxidación lipídica, y la determinación de restos carbonilo generados durante la oxidación de las proteínas. se valoraron siete ácidos biliares: ácido ursodesoxicólico (uda), desoxicólico (dca), taurodesoxicólico (tda), quenodesoxicólico (qca), tauroquenodesoxicólico (tqa), litocólico (lca) y taurolitocólico (tlc). elegido el ácido más prooxidante, tlc, se realizaron cinéticas de tiempo y concentración para establecer sus condiciones óptimas de daño oxidativo. finalmente se evaluó la capacidad antioxidante de melatonina. los resultados obtenidos demuestran que la exposición in vitro de homogeneizados o membranas aisladas de tejido hepático a siete ácidos biliares provocó ataque por radicales libres a sus lípidos y proteínas. en todos los casos se constató carbonilación proteica, mientras que sólo los conjugados con taurina indujeron lipoperoxidación en homogeneizados y dca, uda, lca y tlc en las membranas hepáticas. el tlc fue el ácido biliar que implicó mayores niveles de mda+4-hda y carbonilación. las potencias relativas de cada ácido biliar pueden deberse a su estructura química, que rige su grado de hidro-liposolubilidad y su capacidad de transferencia electrónica. todos los ácidos biliares estudiados potenciaron el efecto prooxidante del hierro salvo el qca. esta acción se observó mejor en las membranas que en los homogeneizados. nuevamente el mayor efecto lo produjo el tlc con excepción de la oxidación proteica de los homogeneizados, en las que sólo el tda modificó las concentraciones de restos carbonilo con significación estadística. la incubación con tlc de las membranas hepáticas en presencia y ausencia de cloruro férrico y ácido ascórbico aumentó las oxidaciones lipídica y proteica de forma tiempo y concentración dependientes. en los homogeneizados esta acción del tlc sólo se observó potenciando la peroxidación lipídica causada por el hierro. la melatonina previno de forma concentración dependiente el daño oxidativo a los lípidos y proteínas causado por el tlc, especialmente a nivel de las proteínas de las membranas hepáticas. también redujo con gran eficiencia el efecto potenciador del tlc en la oxidación causada por hierro y ascórbico. la acción protectora de la melatonina in vitro frente a la lesión oxidativa causada por ácidos biliares refuerza la necesidad de realizar más estudios farmacológicos que evalúen el papel de la melatonina en la prevención de la hepatotoxicidad de las patologías colestáticas mediada por radicales libres. "
1,evaluación de alternativas al uso del polietileno como cubierta del suelo para el manejo de malas hierbas y otros aspectos agronómicos en el cultivo del tomate (lycopersicon esculentum p. mill.) en españa y venezuela,"se llevaron a cabo ensayos durante tres años en zaragoza (españa) y quíbor (venezuela) con el objetivo de evaluar el potencial uso de diferentes restos vegetales, plástico biodegradable y papel como cubiertas de suelo para el control de malas hierbas como alternativa al uso de polietileno no degradable, utilizando al tomate como cultivo modelo. las cubiertas evaluadas en zaragoza fueron paja de arroz, paja de cebada, restos de cosecha de maíz, restos frescos artemisia absinthium, plástico biodegradable , papel y polietileno negro, mientras en quíbor se evaluaron la paja de arroz, restos de cosecha de maíz, serrín de diferentes maderas, papel y polietileno gris-negro. en ambas localidades se incluyeron los tratamientos de desherbado manual, herbicida y testigo sin desherbar. se determinaron las características físico-químicas más importantes de las cubiertas evaluadas, así como el potencial efecto alelopático de los restos vegetales sobre el cultivo. también se determinó el efecto de las cubiertas sobre la flora arvense y el desarrollo y rendimiento del cultivo; a su vez se evaluó el efecto de los tratamientos sobre algunas características químicas del suelo, la temperatura del mismo, el gasto de agua durante el ciclo de producción del tomate y algunos aspectos económicos de la aplicación de las cubiertas. como resultados se obtuvo que una dosis de 1 kg.m-2 de restos vegetales recubrió apropiadamente el suelo. no se evidenció efecto alelopático de ninguna de éstas cubiertas sobre el cultivo. los tratamientos sin control de malezas obtuvieron una producción entre 68% y 71% menor que aquellos donde se aplicó algún tipo de control. las cubiertas modificaron de forma diferencial la flora arvense y el mejor control de la cobertura del suelo por malezas fue logrado por el papel (93%), el polietileno (78%), control manual (74%) y plástico biodegradable (62%), con similares resultados para la biomasa seca de malas hierbas. se encontró una alta variación entre años para las variables de desarrollo del cultivo; sin embargo, los tratamientos correspondientes a papel, polietileno y plástico biodegradable obtuvieron mayores valores para estas variables en alguno de los años de ensayo. en ambas localidades el polietileno logró los mejores rendimientos del cultivo, seguido del papel y el plástico biodegradable. las cubiertas con restos vegetales obtuvieron niveles de rendimientos medios, similares a los del herbicida, con excepción de la a. absinthium, que obtuvo los niveles más bajos de producción, mayores sólo que los del testigo sin desherbar. en ningún caso se registraron diferencias en los parámetros de calidad del fruto entre los diferentes tratamientos aplicados. los materiales evaluados presentaron niveles de contaminantes aceptables que no se acumularon en el suelo y el aporte de nutrientes al suelo fue de medio a bajo, aunque los restos vegetales lograron aumentar en una media de 30% la materia orgánica del suelo al cabo de tres años. se observaron diferencias en la temperatura del suelo de acuerdo a la cubierta evaluada, donde las menores temperaturas (22 oc) se registraron en las cubiertas de restos vegetales y el papel y las mayores en los plásticos y el suelo desnudo tratado con herbicida (23-25 oc). el estudio económico indica que los mayores beneficios económicos se obtienen con el uso del polietileno, mientras que las cubiertas de restos vegetales bajo las condiciones ensayadas no generaron beneficios. con algunas mejoras agronómicas y económicas la técnica de cubiertas de suelo con restos vegetales y papel pueden constituirse en una alternativa viable al uso del polietileno y ser de gran utilidad para la producción ecológica."
7,la edilicia doméstica urbana romana en el cuadrante nordeste de la península ibérica (ss. i a. c. - iii d. c.).,"el objetivo de nuestra tesis doctoral ha sido examinar la arquitectura doméstica romana urbana del cuadrante nordeste de la península ibérica durante los ss. i a. c.- iii d. c. para ello, realizamos un minucioso y detallado catálogo sobre los diferentes edificios romanos que poseyeron estas características. en este sentido, decidimos consideramos cinco aspectos para nosotros fundamentales: la evolución del concepto de la casa romana a lo largo de la historiografía, los materiales y las técnicas constructivas utilizadas en la arquitectura doméstica, el diseño de la obra en relación con la metrología, la funcionalidad de los espacios y la diversidad de formas en la edilicia privada. de este modo, hemos podido obtener diferentes conclusiones sobre la clase social o etnia a la que pertenecieron sus inquilinos o sobre los distintos modelos edilicios desarrollados en este territorio. the aim of my phd has been to examine the urban roman domestic architecture of the northeastern quadrant of the iberian peninsula during i bc. - iii ac. for it, we made a meticulous one and detailed catalogue on the different roman buildings that they had these characteristics. in this sense, we decided we considered five aspects for fundamental us: the evolution of the concept of the roman house throughout the historiography, the materials and the used constructive techniques in the domestic architecture, the design of the work in relation to the metrology, the functionality of the spaces and the diversity of forms in the private building. in this way, we have been able to obtain different conclusions on the social class or ethnic group to whom their renters belonged or on the different developed of models in this territory. "
6,"inclusiones asintóticas del ln-cubo y de lpn, 0<p<2 en espacios de dimensión finita","se tratan dos cuestiones dentro de la teoría local en espacios de banach . mediante el uso de nuevas desigualdades de desviación, se consiguen inclusiones métricas del cubo y lineales del espacio lpn "
1,melatonina y metabolitos derivados del triptófano como protectores de la fluidez de membranas plasmáticas de hepatocitos frente al estrés oxidativo,"en la literatura científica se ha descrito que algunas indolaminas y ß-carbolinas sintetizadas en la glándula pineal poseen propiedades antioxidantes. en la presente investigación se evaluaron la capacidad antioxidante y protectora de la fluidez de membrana (fm) plasmática, del aminoácido triptófano y 9 de sus metabolitos pineales, frente al daño por radicales libres en un modelo oxidativo, basado en la reacción de fenton, constituido por tricloruro de hierro y ácido ascórbico. las membranas se aislaron por centrifugación diferencial a partir de tejido hepático de ratas. el daño oxidativo fue medido utilizando un indicador funcional, fm, e indicadores bioquímicos de lesión a lípidos, malonildialdehido y 4-hidroxialquenales (mda+4-hda), y a proteínas, restos carbonilo (rc). mediante un estudio cinético determinamos el tiempo de exposición de las membranas al sistema oxidativo. la fm se determinó por espectroscopía de fluorescencia, utlizando tma-dph como marcador. la peroxidación lipídica se valoró por las concentraciones de mda+4-hda y el daño a proteínas por los rc. el análisis estadístico incluyó un estudio descriptivo, media ± error estándar, un test de normalidad y el test t-student con p = 0,05; gráficamente determinamos porcentajes de inhibición del daño oxidativo para cada molécula y, para comparar sus potencias antioxidantes, calculamos la ic50 (concentración que inhibió al 50% el efecto del daño). los resultados muestran que el ataque oxidativo, redujo la fm e incrementó las concentraciones de mda+4-hda y de rc. protegen del daño oxidativo las ß-carbolinas, pinolina y triptolina, y las indolaminas, n-acetilserotonina, 5-hidróxitriptófano y melatonina. destacamos la importancia de los grupos hidroxilo, metoxi y n-acetilo, para dotar o potenciar la eficacia antioxidante de la molécula al aumentar su capacidad de transferencia electrónica y solubilidad en medios lipídico y acuoso. el presente estudio contribuye al conocimiento de las propiedades moleculares antioxidantes in vitro de un amplio grupo de metabolitos pineales del triptófano y anuncia la investigación in vivo para plantear posibles usos terapéuticos. "
7,la edilicia doméstica urbana romana en el cuadrante nordeste de la península ibérica (ss. i a. c. - iii d. c.).,"el objetivo de nuestra tesis doctoral ha sido examinar la arquitectura doméstica romana urbana del cuadrante nordeste de la península ibérica durante los ss. i a. c.- iii d. c. para ello, realizamos un minucioso y detallado catálogo sobre los diferentes edificios romanos que poseyeron estas características. en este sentido, decidimos consideramos cinco aspectos para nosotros fundamentales: la evolución del concepto de la casa romana a lo largo de la historiografía, los materiales y las técnicas constructivas utilizadas en la arquitectura doméstica, el diseño de la obra en relación con la metrología, la funcionalidad de los espacios y la diversidad de formas en la edilicia privada. de este modo, hemos podido obtener diferentes conclusiones sobre la clase social o etnia a la que pertenecieron sus inquilinos o sobre los distintos modelos edilicios desarrollados en este territorio. the aim of my phd has been to examine the urban roman domestic architecture of the northeastern quadrant of the iberian peninsula during i bc. - iii ac. for it, we made a meticulous one and detailed catalogue on the different roman buildings that they had these characteristics. in this sense, we decided we considered five aspects for fundamental us: the evolution of the concept of the roman house throughout the historiography, the materials and the used constructive techniques in the domestic architecture, the design of the work in relation to the metrology, the functionality of the spaces and the diversity of forms in the private building. in this way, we have been able to obtain different conclusions on the social class or ethnic group to whom their renters belonged or on the different developed of models in this territory. "
